neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,square_feet,price,cleaning_fee,review_scores_rating
Mission District,37.75267808399354,-122.40753293400059,House,Private room,3,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,Breakfast,""Pets live on this property"",Cat(s),""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$133.00,$49.00,99.0
,37.76455720635689,-122.4239801424316,Condominium,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$232.00,$50.00,98.0
,37.75158800248462,-122.41876952844463,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Elevator in building"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$100.00,$20.00,
Mission District,37.756184176195006,-122.42144703721624,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$200.00,$80.00,98.0
Mission District,37.756988702134436,-122.40856377104949,Condominium,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,Shampoo,""Hair dryer"",""Laptop friendly workspace""}",1100.0,$450.00,$100.00,
,37.76313587058881,-122.40796537118395,Apartment,Private room,2,1.0,1.0,1.0,"{""Pets allowed"",""Family/kid friendly""}",,$80.00,$40.00,100.0
Mission District,37.74907405042183,-122.41240163699459,Apartment,Private room,1,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo}",,$99.00,$25.00,92.0
Noe Valley,37.750835474194346,-122.42341140070398,House,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad,""Private entrance""}",,$145.00,$50.00,92.0
Mission District,37.758578220179146,-122.42223511169772,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$215.00,$65.00,93.0
Mission District,37.7591334594544,-122.41967552985778,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self Check-In"",Lockbox,""Private entrance""}",,$185.00,$80.00,100.0
Mission District,37.757467930530545,-122.41259473911283,Other,Private room,1,1.5,1.0,1.0,"{""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke detector"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$350.00,,
Mission District,37.761718866629494,-122.42348307335553,Apartment,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",Kitchen,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",,$175.00,$40.00,98.0
Mission District,37.76867194338203,-122.41785764787079,Apartment,Entire home/apt,4,1.0,2.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad}",,$165.00,$86.00,96.0
Mission District,37.763795483729794,-122.4254479518118,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer""}",,$149.00,,99.0
SoMa,37.77017333437953,-122.42157158108385,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",""Other pet(s)"",""Hot tub"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo}",,$240.00,$100.00,
Mission District,37.760252514271706,-122.4166306601792,House,Entire home/apt,2,1.0,0.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$206.00,$60.00,96.0
Mission District,37.75104087180397,-122.41866580669887,House,Entire home/apt,11,2.0,5.0,5.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Pets live on this property"",Dog(s),""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$575.00,$150.00,100.0
Mission District,37.76764528145429,-122.4239504898658,Apartment,Private room,1,1.0,1.0,1.0,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$120.00,,100.0
Mission District,37.75122694448777,-122.4183757591578,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,""Indoor fireplace"",""Smoke detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door""}",,$74.00,$30.00,100.0
,37.766675377697894,-122.41703248608896,Apartment,Private room,2,2.0,1.0,1.0,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",,$105.00,,94.0
Mission District,37.76054445686175,-122.42167598287213,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",,$59.00,$10.00,83.0
Noe Valley,37.75110161115565,-122.42414324140991,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad}",,$150.00,$100.00,100.0
Mission District,37.76045876082791,-122.41904380864376,House,Entire home/apt,2,1.0,0.0,1.0,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Self Check-In"",Keypad}",,$149.00,$50.00,89.0
Mission District,37.75311614759037,-122.4086314854194,Apartment,Private room,1,1.0,1.0,1.0,"{""Wireless Internet"",Heating}",1400.0,$100.00,$150.00,
Mission District,37.757310782880424,-122.40953726667051,House,Private room,2,1.0,1.0,1.0,"{""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad}",,$75.00,$85.00,95.0
Mission District,37.751743238315676,-122.41625259341328,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Smoke detector"",Hangers,""Hair dryer"",Iron}",,$299.00,$190.00,
Mission District,37.76777714069825,-122.42433816649047,Apartment,Private room,1,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",,$68.00,$12.00,96.0
Mission District,37.76121341212853,-122.40869073281904,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{Kitchen,Heating,""Family/kid friendly"",""translation missing: en.hosting_amenity_50""}",,$99.00,$50.00,
Mission District,37.75297176805135,-122.4128058427703,House,Entire home/apt,4,1.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",,$211.00,$90.00,94.0
Mission District,37.75833812822355,-122.42291278321207,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$125.00,,100.0
,37.76040328655157,-122.41550097420763,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo}",,$85.00,$75.00,93.0
Mission District,37.757539546279,-122.41061280697222,Apartment,Private room,3,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen}",,$97.00,$25.00,92.0
Mission District,37.7527174181433,-122.4093400525747,Loft,Private room,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$117.00,$60.00,98.0
Mission District,37.760593626586015,-122.41855322010665,House,Entire home/apt,3,0.5,1.0,2.0,"{TV,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Pets allowed"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials}",,$500.00,,
Mission District,37.74851143557928,-122.41723306373363,Apartment,Private room,1,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace""}",,$65.00,$25.00,20.0
Mission District,37.758422779483645,-122.4119597916242,House,Entire home/apt,4,2.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad}",,$318.00,$120.00,97.0
Mission District,37.759964824157024,-122.41793937294555,Apartment,Private room,1,1.0,1.0,2.0,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials}",,$150.00,,
Mission District,37.76403192942281,-122.42482252301028,Apartment,Private room,1,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,Essentials,Iron}",,$75.00,,93.0
Mission District,37.7496466322602,-122.41755255353752,Apartment,Private room,4,1.0,1.0,2.0,"{Internet,""Wireless Internet"",Kitchen,""Smoking allowed"",""Pets allowed"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",""Laptop friendly workspace""}",,$100.00,,80.0
Mission District,37.76945630705847,-122.42270333001512,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$285.00,$75.00,98.0
Mission District,37.76829950292221,-122.42534313427879,House,Entire home/apt,4,3.0,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$375.00,$200.00,
Mission District,37.76447219656424,-122.41847796330208,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo}",,$89.00,$50.00,100.0
,37.76896905583711,-122.41087555219187,Apartment,Private room,2,2.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Pets allowed"",Breakfast,""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$150.00,$25.00,98.0
Mission District,37.759401801408245,-122.4181343536202,House,Private room,1,3.0,1.0,1.0,"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$125.00,,
Mission District,37.75991582043104,-122.41912832515557,Apartment,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""24-hour check-in"",Iron,""Laptop friendly workspace""}",600.0,$127.00,,100.0
Mission District,37.75446375931464,-122.42247582480316,Apartment,Private room,2,1.5,1.0,1.0,"{Internet,""Wireless Internet"",Breakfast,Heating,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$75.00,,93.0
Noe Valley,37.74984557280607,-122.42394280913165,House,Entire home/apt,6,1.0,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials}",,"$1,500.00",,
,37.76144060062031,-122.42130178716856,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Family/kid friendly"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",,$139.00,$60.00,70.0
Mission District,37.75327878626662,-122.41181023301823,Apartment,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",Kitchen,""Smoke detector"",Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$69.00,,100.0
Mission District,37.750171973209476,-122.41734003781868,Apartment,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",Kitchen,""Smoke detector"",""Lock on bedroom door""}",,$65.00,$20.00,95.0
Mission District,37.74936883470219,-122.42236639874248,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$110.00,$25.00,80.0
Mission District,37.76600670399875,-122.41833053687172,Apartment,Entire home/apt,3,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher""}",,$148.00,$100.00,
Mission District,37.7486691834411,-122.42139350770174,Apartment,Entire home/apt,2,1.0,1.0,2.0,"{Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,Hangers,Iron}",,$165.00,$80.00,93.0
